GEOID,NAME,median_home_value
17031430300,Census Tract 4303; Cook County; Illinois,228700.0
17031430400,Census Tract 4304; Cook County; Illinois,195600.0
17031430500,Census Tract 4305; Cook County; Illinois,261700.0
17031430600,Census Tract 4306; Cook County; Illinois,341200.0
17031430700,Census Tract 4307; Cook County; Illinois,217300.0
17031430800,Census Tract 4308; Cook County; Illinois,247800.0
17031430900,Census Tract 4309; Cook County; Illinois,192400.0
17031431200,Census Tract 4312; Cook County; Illinois,267300.0
17031431301,Census Tract 4313.01; Cook County; Illinois,278200.0
17031431400,Census Tract 4314; Cook County; Illinois,112500.0
17031440102,Census Tract 4401.02; Cook County; Illinois,184500.0
17031440201,Census Tract 4402.01; Cook County; Illinois,249700.0
17031440202,Census Tract 4402.02; Cook County; Illinois,264700.0
17031440300,Census Tract 4403; Cook County; Illinois,236800.0
17031440600,Census Tract 4406; Cook County; Illinois,192300.0
17031440700,Census Tract 4407; Cook County; Illinois,168100.0
17031440800,Census Tract 4408; Cook County; Illinois,141900.0
17031440900,Census Tract 4409; Cook County; Illinois,233000.0
17031450300,Census Tract 4503; Cook County; Illinois,190200.0
17031460100,Census Tract 4601; Cook County; Illinois,147500.0
17031460200,Census Tract 4602; Cook County; Illinois,104900.0
17031460301,Census Tract 4603.01; Cook County; Illinois,154300.0
17031460302,Census Tract 4603.02; Cook County; Illinois,163200.0
17031460400,Census Tract 4604; Cook County; Illinois,240500.0
17031460500,Census Tract 4605; Cook County; Illinois,217700.0
17031460800,Census Tract 4608; Cook County; Illinois,227900.0
17031461000,Census Tract 4610; Cook County; Illinois,78900.0
17031470100,Census Tract 4701; Cook County; Illinois,227400.0
17031480100,Census Tract 4801; Cook County; Illinois,242400.0
17031480200,Census Tract 4802; Cook County; Illinois,153800.0
17031480300,Census Tract 4803; Cook County; Illinois,240600.0
17031480400,Census Tract 4804; Cook County; Illinois,212100.0
17031480500,Census Tract 4805; Cook County; Illinois,210300.0
17031490200,Census Tract 4902; Cook County; Illinois,179200.0
17031490500,Census Tract 4905; Cook County; Illinois,247300.0
17031490600,Census Tract 4906; Cook County; Illinois,163400.0
17031490700,Census Tract 4907; Cook County; Illinois,163800.0
17031490800,Census Tract 4908; Cook County; Illinois,165400.0
17031490901,Census Tract 4909.01; Cook County; Illinois,188100.0
17031490902,Census Tract 4909.02; Cook County; Illinois,183300.0
17031491000,Census Tract 4910; Cook County; Illinois,143300.0
17031491100,Census Tract 4911; Cook County; Illinois,202400.0
17031491200,Census Tract 4912; Cook County; Illinois,177000.0
17031491300,Census Tract 4913; Cook County; Illinois,123500.0
17031500100,Census Tract 5001; Cook County; Illinois,163000.0
17031500200,Census Tract 5002; Cook County; Illinois,186100.0
17031500300,Census Tract 5003; Cook County; Illinois,213100.0
17031510100,Census Tract 5101; Cook County; Illinois,155100.0
17031510200,Census Tract 5102; Cook County; Illinois,145400.0
17031510300,Census Tract 5103; Cook County; Illinois,117700.0
17031520100,Census Tract 5201; Cook County; Illinois,152600.0
17031520200,Census Tract 5202; Cook County; Illinois,113300.0
17031520300,Census Tract 5203; Cook County; Illinois,157700.0
17031520400,Census Tract 5204; Cook County; Illinois,181900.0
17031520500,Census Tract 5205; Cook County; Illinois,215900.0
17031520600,Census Tract 5206; Cook County; Illinois,189500.0
17031530200,Census Tract 5302; Cook County; Illinois,124900.0
17031530300,Census Tract 5303; Cook County; Illinois,160200.0
17031530400,Census Tract 5304; Cook County; Illinois,146900.0
17031530501,Census Tract 5305.01; Cook County; Illinois,111100.0
17031530502,Census Tract 5305.02; Cook County; Illinois,172600.0
17031530503,Census Tract 5305.03; Cook County; Illinois,167300.0
17031530600,Census Tract 5306; Cook County; Illinois,177300.0
17031540101,Census Tract 5401.01; Cook County; Illinois,120800.0
17031540102,Census Tract 5401.02; Cook County; Illinois,98100.0
17031550100,Census Tract 5501; Cook County; Illinois,203800.0
17031550200,Census Tract 5502; Cook County; Illinois,185500.0
17031560100,Census Tract 5601; Cook County; Illinois,273100.0
17031560200,Census Tract 5602; Cook County; Illinois,235100.0
17031560300,Census Tract 5603; Cook County; Illinois,258800.0
17031560400,Census Tract 5604; Cook County; Illinois,254800.0
17031560700,Census Tract 5607; Cook County; Illinois,300500.0
17031560800,Census Tract 5608; Cook County; Illinois,310800.0
17031560900,Census Tract 5609; Cook County; Illinois,332800.0
17031561000,Census Tract 5610; Cook County; Illinois,306000.0
17031561100,Census Tract 5611; Cook County; Illinois,308400.0
17031570100,Census Tract 5701; Cook County; Illinois,233800.0
17031570200,Census Tract 5702; Cook County; Illinois,289400.0
17031570300,Census Tract 5703; Cook County; Illinois,309900.0
17031570400,Census Tract 5704; Cook County; Illinois,245700.0
17031570500,Census Tract 5705; Cook County; Illinois,282400.0
17031580100,Census Tract 5801; Cook County; Illinois,370500.0
17031580200,Census Tract 5802; Cook County; Illinois,289300.0
17031580300,Census Tract 5803; Cook County; Illinois,227600.0
17031580400,Census Tract 5804; Cook County; Illinois,272700.0
17031580501,Census Tract 5805.01; Cook County; Illinois,249700.0
17031580502,Census Tract 5805.02; Cook County; Illinois,223900.0
17031580600,Census Tract 5806; Cook County; Illinois,223000.0
17031580700,Census Tract 5807; Cook County; Illinois,231200.0
17031580800,Census Tract 5808; Cook County; Illinois,223000.0
17031590500,Census Tract 5905; Cook County; Illinois,356800.0
17031590600,Census Tract 5906; Cook County; Illinois,258900.0
17031590700,Census Tract 5907; Cook County; Illinois,332100.0
17031600400,Census Tract 6004; Cook County; Illinois,374500.0
17031600600,Census Tract 6006; Cook County; Illinois,434300.0
17031600700,Census Tract 6007; Cook County; Illinois,417500.0
17031600900,Census Tract 6009; Cook County; Illinois,378100.0
17031610300,Census Tract 6103; Cook County; Illinois,206700.0
17031610400,Census Tract 6104; Cook County; Illinois,157400.0
17031610800,Census Tract 6108; Cook County; Illinois,338200.0
17031611200,Census Tract 6112; Cook County; Illinois,221200.0
17031611300,Census Tract 6113; Cook County; Illinois,176600.0
17031611400,Census Tract 6114; Cook County; Illinois,284800.0
17031611500,Census Tract 6115; Cook County; Illinois,267400.0
17031611600,Census Tract 6116; Cook County; Illinois,148800.0
17031611700,Census Tract 6117; Cook County; Illinois,123800.0
17031611800,Census Tract 6118; Cook County; Illinois,167100.0
17031612000,Census Tract 6120; Cook County; Illinois,88000.0
17031612100,Census Tract 6121; Cook County; Illinois,221400.0
17031612200,Census Tract 6122; Cook County; Illinois,148400.0
17031620100,Census Tract 6201; Cook County; Illinois,264600.0
17031620200,Census Tract 6202; Cook County; Illinois,289900.0
17031620300,Census Tract 6203; Cook County; Illinois,245100.0
17031620400,Census Tract 6204; Cook County; Illinois,241100.0
17031630300,Census Tract 6303; Cook County; Illinois,232300.0
17031630400,Census Tract 6304; Cook County; Illinois,235000.0
17031630500,Census Tract 6305; Cook County; Illinois,225500.0
17031630600,Census Tract 6306; Cook County; Illinois,249500.0
17031630800,Census Tract 6308; Cook County; Illinois,276100.0
17031630900,Census Tract 6309; Cook County; Illinois,257000.0
17031640100,Census Tract 6401; Cook County; Illinois,264400.0
17031640300,Census Tract 6403; Cook County; Illinois,297600.0
17031640400,Census Tract 6404; Cook County; Illinois,330800.0
17031640500,Census Tract 6405; Cook County; Illinois,311900.0
17031640600,Census Tract 6406; Cook County; Illinois,320800.0
17031640700,Census Tract 6407; Cook County; Illinois,271600.0
17031640800,Census Tract 6408; Cook County; Illinois,272200.0
17031650100,Census Tract 6501; Cook County; Illinois,253800.0
17031650200,Census Tract 6502; Cook County; Illinois,285700.0
17031650301,Census Tract 6503.01; Cook County; Illinois,280500.0
17031650302,Census Tract 6503.02; Cook County; Illinois,241400.0
17031650400,Census Tract 6504; Cook County; Illinois,261300.0
17031650500,Census Tract 6505; Cook County; Illinois,206900.0
17031660301,Census Tract 6603.01; Cook County; Illinois,172400.0
17031660302,Census Tract 6603.02; Cook County; Illinois,239800.0
17031660400,Census Tract 6604; Cook County; Illinois,273100.0
17031660500,Census Tract 6605; Cook County; Illinois,233300.0
17031660600,Census Tract 6606; Cook County; Illinois,203000.0
17031660700,Census Tract 6607; Cook County; Illinois,200500.0
17031660800,Census Tract 6608; Cook County; Illinois,202900.0
17031660900,Census Tract 6609; Cook County; Illinois,265900.0
17031661000,Census Tract 6610; Cook County; Illinois,219600.0
17031661100,Census Tract 6611; Cook County; Illinois,229000.0
17031670100,Census Tract 6701; Cook County; Illinois,259400.0
17031670200,Census Tract 6702; Cook County; Illinois,93000.0
17031670400,Census Tract 6704; Cook County; Illinois,207200.0
17031670500,Census Tract 6705; Cook County; Illinois,210900.0
17031670600,Census Tract 6706; Cook County; Illinois,143000.0
17031670700,Census Tract 6707; Cook County; Illinois,189500.0
17031670800,Census Tract 6708; Cook County; Illinois,162700.0
17031670900,Census Tract 6709; Cook County; Illinois,162100.0
17031671100,Census Tract 6711; Cook County; Illinois,105400.0
17031671200,Census Tract 6712; Cook County; Illinois,226900.0
17031671300,Census Tract 6713; Cook County; Illinois,97700.0
17031671400,Census Tract 6714; Cook County; Illinois,179400.0
17031671500,Census Tract 6715; Cook County; Illinois,152900.0
17031671600,Census Tract 6716; Cook County; Illinois,90600.0
17031671800,Census Tract 6718; Cook County; Illinois,96100.0
17031671900,Census Tract 6719; Cook County; Illinois,141000.0
17031672000,Census Tract 6720; Cook County; Illinois,144000.0
17031680500,Census Tract 6805; Cook County; Illinois,137500.0
17031680600,Census Tract 6806; Cook County; Illinois,215000.0
17031680900,Census Tract 6809; Cook County; Illinois,190500.0
17031681000,Census Tract 6810; Cook County; Illinois,155500.0
17031681100,Census Tract 6811; Cook County; Illinois,152700.0
17031681200,Census Tract 6812; Cook County; Illinois,121900.0
17031681300,Census Tract 6813; Cook County; Illinois,192300.0
17031681400,Census Tract 6814; Cook County; Illinois,93500.0
17031690400,Census Tract 6904; Cook County; Illinois,178100.0
17031690500,Census Tract 6905; Cook County; Illinois,173800.0
17031690900,Census Tract 6909; Cook County; Illinois,184100.0
17031691000,Census Tract 6910; Cook County; Illinois,285500.0
17031691100,Census Tract 6911; Cook County; Illinois,163800.0
17031691200,Census Tract 6912; Cook County; Illinois,182500.0
17031691300,Census Tract 6913; Cook County; Illinois,150600.0
17031691400,Census Tract 6914; Cook County; Illinois,167300.0
17031700100,Census Tract 7001; Cook County; Illinois,238300.0
17031700200,Census Tract 7002; Cook County; Illinois,237000.0
17031700301,Census Tract 7003.01; Cook County; Illinois,267900.0
17031700302,Census Tract 7003.02; Cook County; Illinois,259100.0
17031700401,Census Tract 7004.01; Cook County; Illinois,247900.0
17031700402,Census Tract 7004.02; Cook County; Illinois,256700.0
17031700501,Census Tract 7005.01; Cook County; Illinois,241500.0
17031700502,Census Tract 7005.02; Cook County; Illinois,264500.0
17031710100,Census Tract 7101; Cook County; Illinois,207700.0
17031710200,Census Tract 7102; Cook County; Illinois,220600.0
17031710300,Census Tract 7103; Cook County; Illinois,177200.0
17031710400,Census Tract 7104; Cook County; Illinois,186600.0
17031710500,Census Tract 7105; Cook County; Illinois,197000.0
17031710600,Census Tract 7106; Cook County; Illinois,240400.0
17031710700,Census Tract 7107; Cook County; Illinois,207700.0
17031710800,Census Tract 7108; Cook County; Illinois,186000.0
17031710900,Census Tract 7109; Cook County; Illinois,145300.0
17031711000,Census Tract 7110; Cook County; Illinois,194600.0
17031711100,Census Tract 7111; Cook County; Illinois,225900.0
17031711200,Census Tract 7112; Cook County; Illinois,200100.0
17031711300,Census Tract 7113; Cook County; Illinois,217300.0
17031711400,Census Tract 7114; Cook County; Illinois,191300.0
17031711500,Census Tract 7115; Cook County; Illinois,166200.0
17031720100,Census Tract 7201; Cook County; Illinois,462900.0
17031720200,Census Tract 7202; Cook County; Illinois,358800.0
17031720300,Census Tract 7203; Cook County; Illinois,381800.0
17031720400,Census Tract 7204; Cook County; Illinois,327200.0
17031720500,Census Tract 7205; Cook County; Illinois,383700.0
17031720600,Census Tract 7206; Cook County; Illinois,492500.0
17031720700,Census Tract 7207; Cook County; Illinois,355700.0
17031730100,Census Tract 7301; Cook County; Illinois,172100.0
17031730201,Census Tract 7302.01; Cook County; Illinois,225700.0
17031730202,Census Tract 7302.02; Cook County; Illinois,210200.0
17031730300,Census Tract 7303; Cook County; Illinois,177900.0
17031730400,Census Tract 7304; Cook County; Illinois,181600.0
17031730500,Census Tract 7305; Cook County; Illinois,164900.0
17031730600,Census Tract 7306; Cook County; Illinois,168400.0
17031730700,Census Tract 7307; Cook County; Illinois,186600.0
17031740100,Census Tract 7401; Cook County; Illinois,312100.0
17031740200,Census Tract 7402; Cook County; Illinois,329000.0
17031740300,Census Tract 7403; Cook County; Illinois,319300.0
17031740400,Census Tract 7404; Cook County; Illinois,301700.0
17031750100,Census Tract 7501; Cook County; Illinois,211500.0
17031750200,Census Tract 7502; Cook County; Illinois,327700.0
17031750300,Census Tract 7503; Cook County; Illinois,347000.0
17031750400,Census Tract 7504; Cook County; Illinois,307200.0
17031750500,Census Tract 7505; Cook County; Illinois,245800.0
17031750600,Census Tract 7506; Cook County; Illinois,187200.0
17031760801,Census Tract 7608.01; Cook County; Illinois,170600.0
17031760802,Census Tract 7608.02; Cook County; Illinois,391400.0
17031760803,Census Tract 7608.03; Cook County; Illinois,192800.0
17031770201,Census Tract 7702.01; Cook County; Illinois,339600.0
17031770202,Census Tract 7702.02; Cook County; Illinois,297900.0
17031770300,Census Tract 7703; Cook County; Illinois,337500.0
17031770400,Census Tract 7704; Cook County; Illinois,318200.0
17031770500,Census Tract 7705; Cook County; Illinois,31700.0
17031770601,Census Tract 7706.01; Cook County; Illinois,333200.0
17031770602,Census Tract 7706.02; Cook County; Illinois,353500.0
17031770700,Census Tract 7707; Cook County; Illinois,344900.0
17031770800,Census Tract 7708; Cook County; Illinois,266300.0
17031770901,Census Tract 7709.01; Cook County; Illinois,318600.0
17031770902,Census Tract 7709.02; Cook County; Illinois,366900.0
17031800100,Census Tract 8001; Cook County; Illinois,1673200.0
17031800200,Census Tract 8002; Cook County; Illinois,1186500.0
17031800300,Census Tract 8003; Cook County; Illinois,1209100.0
17031800400,Census Tract 8004; Cook County; Illinois,1458100.0
17031800500,Census Tract 8005; Cook County; Illinois,1227200.0
17031800600,Census Tract 8006; Cook County; Illinois,1600000.0
17031800700,Census Tract 8007; Cook County; Illinois,1007700.0
17031800800,Census Tract 8008; Cook County; Illinois,590200.0
17031800900,Census Tract 8009; Cook County; Illinois,533000.0
17031801000,Census Tract 8010; Cook County; Illinois,705200.0
17031801100,Census Tract 8011; Cook County; Illinois,891100.0
17031801200,Census Tract 8012; Cook County; Illinois,993700.0
17031801300,Census Tract 8013; Cook County; Illinois,1039100.0
17031801400,Census Tract 8014; Cook County; Illinois,541200.0
17031801500,Census Tract 8015; Cook County; Illinois,596900.0
17031801601,Census Tract 8016.01; Cook County; Illinois,604700.0
17031801603,Census Tract 8016.03; Cook County; Illinois,456300.0
17031801605,Census Tract 8016.05; Cook County; Illinois,689500.0
17031801606,Census Tract 8016.06; Cook County; Illinois,645100.0
17031801607,Census Tract 8016.07; Cook County; Illinois,663600.0
17031801608,Census Tract 8016.08; Cook County; Illinois,581900.0
17031801701,Census Tract 8017.01; Cook County; Illinois,786300.0
17031801702,Census Tract 8017.02; Cook County; Illinois,672900.0
17031801800,Census Tract 8018; Cook County; Illinois,934100.0
17031801901,Census Tract 8019.01; Cook County; Illinois,455900.0
17031801902,Census Tract 8019.02; Cook County; Illinois,855400.0
17031802002,Census Tract 8020.02; Cook County; Illinois,573000.0
17031802003,Census Tract 8020.03; Cook County; Illinois,600800.0
17031802004,Census Tract 8020.04; Cook County; Illinois,220300.0
17031802100,Census Tract 8021; Cook County; Illinois,700600.0
17031802200,Census Tract 8022; Cook County; Illinois,655300.0
17031802300,Census Tract 8023; Cook County; Illinois,768600.0
17031802402,Census Tract 8024.02; Cook County; Illinois,394000.0
17031802403,Census Tract 8024.03; Cook County; Illinois,244000.0
17031802404,Census Tract 8024.04; Cook County; Illinois,192600.0
17031802503,Census Tract 8025.03; Cook County; Illinois,274800.0
17031802504,Census Tract 8025.04; Cook County; Illinois,325600.0
17031802505,Census Tract 8025.05; Cook County; Illinois,210300.0
17031802506,Census Tract 8025.06; Cook County; Illinois,312700.0
17031802605,Census Tract 8026.05; Cook County; Illinois,392200.0
17031802607,Census Tract 8026.07; Cook County; Illinois,452300.0
17031802608,Census Tract 8026.08; Cook County; Illinois,318900.0
17031802609,Census Tract 8026.09; Cook County; Illinois,160700.0
17031802610,Census Tract 8026.10; Cook County; Illinois,395700.0
17031802701,Census Tract 8027.01; Cook County; Illinois,449500.0
17031802702,Census Tract 8027.02; Cook County; Illinois,453600.0
17031802801,Census Tract 8028.01; Cook County; Illinois,431400.0
17031802802,Census Tract 8028.02; Cook County; Illinois,364600.0
17031802900,Census Tract 8029; Cook County; Illinois,524200.0
17031803005,Census Tract 8030.05; Cook County; Illinois,367900.0
17031803007,Census Tract 8030.07; Cook County; Illinois,384300.0
17031803008,Census Tract 8030.08; Cook County; Illinois,473900.0
17031803010,Census Tract 8030.10; Cook County; Illinois,380600.0
17031803012,Census Tract 8030.12; Cook County; Illinois,295200.0
17031803013,Census Tract 8030.13; Cook County; Illinois,288200.0
17031803014,Census Tract 8030.14; Cook County; Illinois,308500.0
17031803015,Census Tract 8030.15; Cook County; Illinois,386500.0
17031803016,Census Tract 8030.16; Cook County; Illinois,440500.0
17031803017,Census Tract 8030.17; Cook County; Illinois,426800.0
17031803100,Census Tract 8031; Cook County; Illinois,454900.0
17031803200,Census Tract 8032; Cook County; Illinois,388000.0
17031803300,Census Tract 8033; Cook County; Illinois,355900.0
17031803400,Census Tract 8034; Cook County; Illinois,490500.0
17031803500,Census Tract 8035; Cook County; Illinois,443500.0
17031803603,Census Tract 8036.03; Cook County; Illinois,587200.0
17031803604,Census Tract 8036.04; Cook County; Illinois,364700.0
17031803605,Census Tract 8036.05; Cook County; Illinois,424900.0
17031803607,Census Tract 8036.07; Cook County; Illinois,363900.0
17031803608,Census Tract 8036.08; Cook County; Illinois,466300.0
17031803611,Census Tract 8036.11; Cook County; Illinois,189400.0
17031803612,Census Tract 8036.12; Cook County; Illinois,300000.0
17031803613,Census Tract 8036.13; Cook County; Illinois,184700.0
17031803614,Census Tract 8036.14; Cook County; Illinois,148700.0
17031803615,Census Tract 8036.15; Cook County; Illinois,340300.0
17031803616,Census Tract 8036.16; Cook County; Illinois,331800.0
17031803701,Census Tract 8037.01; Cook County; Illinois,330400.0
17031803702,Census Tract 8037.02; Cook County; Illinois,389400.0
17031803800,Census Tract 8038; Cook County; Illinois,344700.0
17031803901,Census Tract 8039.01; Cook County; Illinois,222000.0
17031803902,Census Tract 8039.02; Cook County; Illinois,311200.0
17031804000,Census Tract 8040; Cook County; Illinois,285800.0
17031804102,Census Tract 8041.02; Cook County; Illinois,582700.0
17031804104,Census Tract 8041.04; Cook County; Illinois,379300.0
17031804105,Census Tract 8041.05; Cook County; Illinois,432700.0
17031804106,Census Tract 8041.06; Cook County; Illinois,436900.0
17031804109,Census Tract 8041.09; Cook County; Illinois,523400.0
17031804202,Census Tract 8042.02; Cook County; Illinois,558900.0
17031804203,Census Tract 8042.03; Cook County; Illinois,934000.0
17031804204,Census Tract 8042.04; Cook County; Illinois,701400.0
17031804305,Census Tract 8043.05; Cook County; Illinois,241900.0
17031804306,Census Tract 8043.06; Cook County; Illinois,260100.0
17031804308,Census Tract 8043.08; Cook County; Illinois,272900.0
17031804309,Census Tract 8043.09; Cook County; Illinois,263100.0
17031804312,Census Tract 8043.12; Cook County; Illinois,544300.0
17031804313,Census Tract 8043.13; Cook County; Illinois,332800.0
17031804314,Census Tract 8043.14; Cook County; Illinois,315200.0
17031804315,Census Tract 8043.15; Cook County; Illinois,304000.0
17031804316,Census Tract 8043.16; Cook County; Illinois,350100.0
17031804403,Census Tract 8044.03; Cook County; Illinois,275100.0
17031804404,Census Tract 8044.04; Cook County; Illinois,275600.0
17031804405,Census Tract 8044.05; Cook County; Illinois,281300.0
17031804406,Census Tract 8044.06; Cook County; Illinois,223200.0
17031804505,Census Tract 8045.05; Cook County; Illinois,232700.0
17031804506,Census Tract 8045.06; Cook County; Illinois,360400.0
17031804508,Census Tract 8045.08; Cook County; Illinois,223500.0
17031804509,Census Tract 8045.09; Cook County; Illinois,257800.0
17031804510,Census Tract 8045.10; Cook County; Illinois,267300.0
17031804511,Census Tract 8045.11; Cook County; Illinois,284200.0
17031804512,Census Tract 8045.12; Cook County; Illinois,331400.0
17031804513,Census Tract 8045.13; Cook County; Illinois,362100.0
17031804514,Census Tract 8045.14; Cook County; Illinois,384400.0
17031804603,Census Tract 8046.03; Cook County; Illinois,232600.0
17031804606,Census Tract 8046.06; Cook County; Illinois,418800.0
17031804607,Census Tract 8046.07; Cook County; Illinois,412700.0
17031804608,Census Tract 8046.08; Cook County; Illinois,308700.0
17031804609,Census Tract 8046.09; Cook County; Illinois,420300.0
17031804610,Census Tract 8046.10; Cook County; Illinois,233800.0
17031804611,Census Tract 8046.11; Cook County; Illinois,283900.0
17031804701,Census Tract 8047.01; Cook County; Illinois,208700.0
17031804705,Census Tract 8047.05; Cook County; Illinois,177400.0
17031804706,Census Tract 8047.06; Cook County; Illinois,379500.0
17031804709,Census Tract 8047.09; Cook County; Illinois,334300.0
17031804710,Census Tract 8047.10; Cook County; Illinois,322800.0
17031804711,Census Tract 8047.11; Cook County; Illinois,282200.0
17031804712,Census Tract 8047.12; Cook County; Illinois,406600.0
17031804713,Census Tract 8047.13; Cook County; Illinois,309100.0
17031804714,Census Tract 8047.14; Cook County; Illinois,335600.0
17031804715,Census Tract 8047.15; Cook County; Illinois,212500.0
17031804716,Census Tract 8047.16; Cook County; Illinois,367800.0
17031804803,Census Tract 8048.03; Cook County; Illinois,376400.0
17031804804,Census Tract 8048.04; Cook County; Illinois,276700.0
17031804805,Census Tract 8048.05; Cook County; Illinois,337800.0
17031804806,Census Tract 8048.06; Cook County; Illinois,281900.0
17031804807,Census Tract 8048.07; Cook County; Illinois,321200.0
17031804808,Census Tract 8048.08; Cook County; Illinois,368900.0
17031804809,Census Tract 8048.09; Cook County; Illinois,376300.0
17031804810,Census Tract 8048.10; Cook County; Illinois,346600.0
17031804901,Census Tract 8049.01; Cook County; Illinois,408200.0
17031804902,Census Tract 8049.02; Cook County; Illinois,412000.0
17031805001,Census Tract 8050.01; Cook County; Illinois,453500.0
17031805002,Census Tract 8050.02; Cook County; Illinois,317300.0
17031805105,Census Tract 8051.05; Cook County; Illinois,245200.0
17031805106,Census Tract 8051.06; Cook County; Illinois,248700.0
17031805107,Census Tract 8051.07; Cook County; Illinois,211900.0
17031805108,Census Tract 8051.08; Cook County; Illinois,324000.0
17031805109,Census Tract 8051.09; Cook County; Illinois,423500.0
17031805110,Census Tract 8051.10; Cook County; Illinois,322000.0
17031805111,Census Tract 8051.11; Cook County; Illinois,329900.0
17031805112,Census Tract 8051.12; Cook County; Illinois,354300.0
17031805201,Census Tract 8052.01; Cook County; Illinois,427500.0
17031805202,Census Tract 8052.02; Cook County; Illinois,493600.0
17031805301,Census Tract 8053.01; Cook County; Illinois,419000.0
17031805302,Census Tract 8053.02; Cook County; Illinois,383200.0
17031805401,Census Tract 8054.01; Cook County; Illinois,397100.0
17031805402,Census Tract 8054.02; Cook County; Illinois,393400.0
17031805501,Census Tract 8055.01; Cook County; Illinois,536700.0
17031805502,Census Tract 8055.02; Cook County; Illinois,690800.0
17031805600,Census Tract 8056; Cook County; Illinois,680100.0
17031805701,Census Tract 8057.01; Cook County; Illinois,550000.0
17031805702,Census Tract 8057.02; Cook County; Illinois,513200.0
17031805801,Census Tract 8058.01; Cook County; Illinois,471700.0
17031805802,Census Tract 8058.02; Cook County; Illinois,477100.0
17031805901,Census Tract 8059.01; Cook County; Illinois,348700.0
17031805902,Census Tract 8059.02; Cook County; Illinois,564000.0
17031806001,Census Tract 8060.01; Cook County; Illinois,214600.0
17031806002,Census Tract 8060.02; Cook County; Illinois,228700.0
17031806004,Census Tract 8060.04; Cook County; Illinois,364700.0
17031806005,Census Tract 8060.05; Cook County; Illinois,210800.0
17031806006,Census Tract 8060.06; Cook County; Illinois,304300.0
17031806102,Census Tract 8061.02; Cook County; Illinois,347900.0
17031806103,Census Tract 8061.03; Cook County; Illinois,372700.0
17031806104,Census Tract 8061.04; Cook County; Illinois,261500.0
17031806201,Census Tract 8062.01; Cook County; Illinois,253000.0
17031806202,Census Tract 8062.02; Cook County; Illinois,277200.0
17031806300,Census Tract 8063; Cook County; Illinois,338200.0
17031806400,Census Tract 8064; Cook County; Illinois,354800.0
17031806501,Census Tract 8065.01; Cook County; Illinois,316000.0
17031806502,Census Tract 8065.02; Cook County; Illinois,309600.0
17031806600,Census Tract 8066; Cook County; Illinois,309400.0
17031806700,Census Tract 8067; Cook County; Illinois,473800.0
17031806801,Census Tract 8068.01; Cook County; Illinois,358700.0
17031806802,Census Tract 8068.02; Cook County; Illinois,465800.0
17031806900,Census Tract 8069; Cook County; Illinois,357600.0
17031807000,Census Tract 8070; Cook County; Illinois,292300.0
17031807100,Census Tract 8071; Cook County; Illinois,496800.0
17031807200,Census Tract 8072; Cook County; Illinois,399500.0
17031807300,Census Tract 8073; Cook County; Illinois,341700.0
17031807400,Census Tract 8074; Cook County; Illinois,405700.0
17031807500,Census Tract 8075; Cook County; Illinois,384600.0
17031807600,Census Tract 8076; Cook County; Illinois,361100.0
17031807700,Census Tract 8077; Cook County; Illinois,341800.0
17031807800,Census Tract 8078; Cook County; Illinois,489800.0
17031807900,Census Tract 8079; Cook County; Illinois,617800.0
17031808001,Census Tract 8080.01; Cook County; Illinois,464700.0
17031808002,Census Tract 8080.02; Cook County; Illinois,477800.0
