GEOID,NAME,median_income
17031430300,Census Tract 4303; Cook County; Illinois,38542.0
17031430400,Census Tract 4304; Cook County; Illinois,41964.0
17031430500,Census Tract 4305; Cook County; Illinois,33322.0
17031430600,Census Tract 4306; Cook County; Illinois,43479.0
17031430700,Census Tract 4307; Cook County; Illinois,32786.0
17031430800,Census Tract 4308; Cook County; Illinois,61750.0
17031430900,Census Tract 4309; Cook County; Illinois,38824.0
17031431200,Census Tract 4312; Cook County; Illinois,58661.0
17031431301,Census Tract 4313.01; Cook County; Illinois,47235.0
17031431302,Census Tract 4313.02; Cook County; Illinois,32083.0
17031431400,Census Tract 4314; Cook County; Illinois,48529.0
17031440101,Census Tract 4401.01; Cook County; Illinois,31894.0
17031440102,Census Tract 4401.02; Cook County; Illinois,31563.0
17031440201,Census Tract 4402.01; Cook County; Illinois,39897.0
17031440202,Census Tract 4402.02; Cook County; Illinois,34651.0
17031440300,Census Tract 4403; Cook County; Illinois,59227.0
17031440600,Census Tract 4406; Cook County; Illinois,68102.0
17031440700,Census Tract 4407; Cook County; Illinois,81705.0
17031440800,Census Tract 4408; Cook County; Illinois,26890.0
17031440900,Census Tract 4409; Cook County; Illinois,56875.0
17031450300,Census Tract 4503; Cook County; Illinois,45869.0
17031460100,Census Tract 4601; Cook County; Illinois,42434.0
17031460200,Census Tract 4602; Cook County; Illinois,29022.0
17031460301,Census Tract 4603.01; Cook County; Illinois,44464.0
17031460302,Census Tract 4603.02; Cook County; Illinois,48263.0
17031460400,Census Tract 4604; Cook County; Illinois,70169.0
17031460500,Census Tract 4605; Cook County; Illinois,52768.0
17031460800,Census Tract 4608; Cook County; Illinois,36812.0
17031461000,Census Tract 4610; Cook County; Illinois,14601.0
17031470100,Census Tract 4701; Cook County; Illinois,47054.0
17031480100,Census Tract 4801; Cook County; Illinois,72625.0
17031480200,Census Tract 4802; Cook County; Illinois,52132.0
17031480300,Census Tract 4803; Cook County; Illinois,55772.0
17031480400,Census Tract 4804; Cook County; Illinois,70232.0
17031480500,Census Tract 4805; Cook County; Illinois,60700.0
17031490200,Census Tract 4902; Cook County; Illinois,60741.0
17031490500,Census Tract 4905; Cook County; Illinois,87917.0
17031490600,Census Tract 4906; Cook County; Illinois,71498.0
17031490700,Census Tract 4907; Cook County; Illinois,41667.0
17031490800,Census Tract 4908; Cook County; Illinois,65929.0
17031490901,Census Tract 4909.01; Cook County; Illinois,33398.0
17031490902,Census Tract 4909.02; Cook County; Illinois,76333.0
17031491000,Census Tract 4910; Cook County; Illinois,36915.0
17031491100,Census Tract 4911; Cook County; Illinois,79444.0
17031491200,Census Tract 4912; Cook County; Illinois,57407.0
17031491300,Census Tract 4913; Cook County; Illinois,37745.0
17031491400,Census Tract 4914; Cook County; Illinois,27381.0
17031500100,Census Tract 5001; Cook County; Illinois,73780.0
17031500200,Census Tract 5002; Cook County; Illinois,49028.0
17031500300,Census Tract 5003; Cook County; Illinois,52500.0
17031510100,Census Tract 5101; Cook County; Illinois,72543.0
17031510200,Census Tract 5102; Cook County; Illinois,68056.0
17031510300,Census Tract 5103; Cook County; Illinois,36232.0
17031520100,Census Tract 5201; Cook County; Illinois,46786.0
17031520200,Census Tract 5202; Cook County; Illinois,47436.0
17031520300,Census Tract 5203; Cook County; Illinois,60639.0
17031520400,Census Tract 5204; Cook County; Illinois,50751.0
17031520500,Census Tract 5205; Cook County; Illinois,90651.0
17031520600,Census Tract 5206; Cook County; Illinois,75417.0
17031530100,Census Tract 5301; Cook County; Illinois,30283.0
17031530200,Census Tract 5302; Cook County; Illinois,43800.0
17031530300,Census Tract 5303; Cook County; Illinois,69177.0
17031530400,Census Tract 5304; Cook County; Illinois,63750.0
17031530501,Census Tract 5305.01; Cook County; Illinois,44292.0
17031530502,Census Tract 5305.02; Cook County; Illinois,76500.0
17031530503,Census Tract 5305.03; Cook County; Illinois,52857.0
17031530600,Census Tract 5306; Cook County; Illinois,66974.0
17031540101,Census Tract 5401.01; Cook County; Illinois,13585.0
17031540102,Census Tract 5401.02; Cook County; Illinois,21107.0
17031550100,Census Tract 5501; Cook County; Illinois,54605.0
17031550200,Census Tract 5502; Cook County; Illinois,78357.0
17031560100,Census Tract 5601; Cook County; Illinois,74318.0
17031560200,Census Tract 5602; Cook County; Illinois,58158.0
17031560300,Census Tract 5603; Cook County; Illinois,75473.0
17031560400,Census Tract 5604; Cook County; Illinois,69148.0
17031560700,Census Tract 5607; Cook County; Illinois,89844.0
17031560800,Census Tract 5608; Cook County; Illinois,110417.0
17031560900,Census Tract 5609; Cook County; Illinois,115216.0
17031561000,Census Tract 5610; Cook County; Illinois,89278.0
17031561100,Census Tract 5611; Cook County; Illinois,103878.0
17031570100,Census Tract 5701; Cook County; Illinois,76490.0
17031570300,Census Tract 5703; Cook County; Illinois,57303.0
17031570400,Census Tract 5704; Cook County; Illinois,73475.0
17031570500,Census Tract 5705; Cook County; Illinois,81422.0
17031580100,Census Tract 5801; Cook County; Illinois,40929.0
17031580200,Census Tract 5802; Cook County; Illinois,38896.0
17031580300,Census Tract 5803; Cook County; Illinois,82240.0
17031580400,Census Tract 5804; Cook County; Illinois,58889.0
17031580501,Census Tract 5805.01; Cook County; Illinois,74667.0
17031580502,Census Tract 5805.02; Cook County; Illinois,62552.0
17031580600,Census Tract 5806; Cook County; Illinois,78798.0
17031580700,Census Tract 5807; Cook County; Illinois,61616.0
17031580800,Census Tract 5808; Cook County; Illinois,62273.0
17031590500,Census Tract 5905; Cook County; Illinois,71042.0
17031590600,Census Tract 5906; Cook County; Illinois,95114.0
17031590700,Census Tract 5907; Cook County; Illinois,72355.0
17031600400,Census Tract 6004; Cook County; Illinois,66964.0
17031600600,Census Tract 6006; Cook County; Illinois,65759.0
17031600700,Census Tract 6007; Cook County; Illinois,71382.0
17031600900,Census Tract 6009; Cook County; Illinois,54107.0
17031610300,Census Tract 6103; Cook County; Illinois,44870.0
17031610400,Census Tract 6104; Cook County; Illinois,50313.0
17031610800,Census Tract 6108; Cook County; Illinois,108750.0
17031611300,Census Tract 6113; Cook County; Illinois,48484.0
17031611400,Census Tract 6114; Cook County; Illinois,36724.0
17031611500,Census Tract 6115; Cook County; Illinois,55647.0
17031611600,Census Tract 6116; Cook County; Illinois,81288.0
17031611800,Census Tract 6118; Cook County; Illinois,51875.0
17031611900,Census Tract 6119; Cook County; Illinois,47724.0
17031612000,Census Tract 6120; Cook County; Illinois,56667.0
17031612100,Census Tract 6121; Cook County; Illinois,26250.0
17031612200,Census Tract 6122; Cook County; Illinois,60256.0
17031620100,Census Tract 6201; Cook County; Illinois,113750.0
17031620200,Census Tract 6202; Cook County; Illinois,63750.0
17031620300,Census Tract 6203; Cook County; Illinois,73804.0
17031620400,Census Tract 6204; Cook County; Illinois,56798.0
17031630300,Census Tract 6303; Cook County; Illinois,63835.0
17031630400,Census Tract 6304; Cook County; Illinois,64736.0
17031630500,Census Tract 6305; Cook County; Illinois,54846.0
17031630600,Census Tract 6306; Cook County; Illinois,61611.0
17031630800,Census Tract 6308; Cook County; Illinois,75699.0
17031630900,Census Tract 6309; Cook County; Illinois,52873.0
17031640100,Census Tract 6401; Cook County; Illinois,57411.0
17031640300,Census Tract 6403; Cook County; Illinois,92568.0
17031640400,Census Tract 6404; Cook County; Illinois,100192.0
17031640500,Census Tract 6405; Cook County; Illinois,72549.0
17031640600,Census Tract 6406; Cook County; Illinois,75461.0
17031640700,Census Tract 6407; Cook County; Illinois,77691.0
17031640800,Census Tract 6408; Cook County; Illinois,51833.0
17031650100,Census Tract 6501; Cook County; Illinois,68476.0
17031650200,Census Tract 6502; Cook County; Illinois,80335.0
17031650301,Census Tract 6503.01; Cook County; Illinois,54770.0
17031650302,Census Tract 6503.02; Cook County; Illinois,65722.0
17031650400,Census Tract 6504; Cook County; Illinois,76500.0
17031650500,Census Tract 6505; Cook County; Illinois,65833.0
17031660301,Census Tract 6603.01; Cook County; Illinois,26538.0
17031660302,Census Tract 6603.02; Cook County; Illinois,55430.0
17031660400,Census Tract 6604; Cook County; Illinois,47804.0
17031660500,Census Tract 6605; Cook County; Illinois,72238.0
17031660600,Census Tract 6606; Cook County; Illinois,45738.0
17031660700,Census Tract 6607; Cook County; Illinois,29577.0
17031660800,Census Tract 6608; Cook County; Illinois,47248.0
17031660900,Census Tract 6609; Cook County; Illinois,43137.0
17031661000,Census Tract 6610; Cook County; Illinois,54665.0
17031661100,Census Tract 6611; Cook County; Illinois,78587.0
17031670100,Census Tract 6701; Cook County; Illinois,22697.0
17031670200,Census Tract 6702; Cook County; Illinois,56563.0
17031670300,Census Tract 6703; Cook County; Illinois,30000.0
17031670400,Census Tract 6704; Cook County; Illinois,44543.0
17031670500,Census Tract 6705; Cook County; Illinois,35188.0
17031670600,Census Tract 6706; Cook County; Illinois,53472.0
17031670700,Census Tract 6707; Cook County; Illinois,43160.0
17031670800,Census Tract 6708; Cook County; Illinois,55850.0
17031670900,Census Tract 6709; Cook County; Illinois,30962.0
17031671100,Census Tract 6711; Cook County; Illinois,17139.0
17031671200,Census Tract 6712; Cook County; Illinois,39815.0
17031671300,Census Tract 6713; Cook County; Illinois,38980.0
17031671500,Census Tract 6715; Cook County; Illinois,63125.0
17031671600,Census Tract 6716; Cook County; Illinois,45286.0
17031671800,Census Tract 6718; Cook County; Illinois,52535.0
17031671900,Census Tract 6719; Cook County; Illinois,37143.0
17031672000,Census Tract 6720; Cook County; Illinois,43846.0
17031680500,Census Tract 6805; Cook County; Illinois,46250.0
17031680600,Census Tract 6806; Cook County; Illinois,55655.0
17031680900,Census Tract 6809; Cook County; Illinois,22865.0
17031681000,Census Tract 6810; Cook County; Illinois,30556.0
17031681100,Census Tract 6811; Cook County; Illinois,28827.0
17031681200,Census Tract 6812; Cook County; Illinois,25703.0
17031681300,Census Tract 6813; Cook County; Illinois,24113.0
17031681400,Census Tract 6814; Cook County; Illinois,50170.0
17031690300,Census Tract 6903; Cook County; Illinois,33986.0
17031690400,Census Tract 6904; Cook County; Illinois,44878.0
17031690500,Census Tract 6905; Cook County; Illinois,60104.0
17031690900,Census Tract 6909; Cook County; Illinois,34330.0
17031691000,Census Tract 6910; Cook County; Illinois,77612.0
17031691100,Census Tract 6911; Cook County; Illinois,25614.0
17031691200,Census Tract 6912; Cook County; Illinois,30054.0
17031691300,Census Tract 6913; Cook County; Illinois,64940.0
17031691400,Census Tract 6914; Cook County; Illinois,31830.0
17031691500,Census Tract 6915; Cook County; Illinois,22846.0
17031700100,Census Tract 7001; Cook County; Illinois,81091.0
17031700200,Census Tract 7002; Cook County; Illinois,82451.0
17031700301,Census Tract 7003.01; Cook County; Illinois,95654.0
17031700302,Census Tract 7003.02; Cook County; Illinois,91693.0
17031700401,Census Tract 7004.01; Cook County; Illinois,87824.0
17031700402,Census Tract 7004.02; Cook County; Illinois,87232.0
17031700501,Census Tract 7005.01; Cook County; Illinois,66300.0
17031700502,Census Tract 7005.02; Cook County; Illinois,83125.0
17031710100,Census Tract 7101; Cook County; Illinois,30795.0
17031710200,Census Tract 7102; Cook County; Illinois,37587.0
17031710300,Census Tract 7103; Cook County; Illinois,55536.0
17031710400,Census Tract 7104; Cook County; Illinois,46727.0
17031710500,Census Tract 7105; Cook County; Illinois,38456.0
17031710600,Census Tract 7106; Cook County; Illinois,52500.0
17031710700,Census Tract 7107; Cook County; Illinois,35946.0
17031710800,Census Tract 7108; Cook County; Illinois,40191.0
17031710900,Census Tract 7109; Cook County; Illinois,54125.0
17031711000,Census Tract 7110; Cook County; Illinois,51010.0
17031711100,Census Tract 7111; Cook County; Illinois,50139.0
17031711200,Census Tract 7112; Cook County; Illinois,62872.0
17031711300,Census Tract 7113; Cook County; Illinois,67478.0
17031711400,Census Tract 7114; Cook County; Illinois,64615.0
17031711500,Census Tract 7115; Cook County; Illinois,56677.0
17031720100,Census Tract 7201; Cook County; Illinois,149803.0
17031720200,Census Tract 7202; Cook County; Illinois,125600.0
17031720300,Census Tract 7203; Cook County; Illinois,153048.0
17031720400,Census Tract 7204; Cook County; Illinois,124625.0
17031720500,Census Tract 7205; Cook County; Illinois,120789.0
17031720600,Census Tract 7206; Cook County; Illinois,160489.0
17031720700,Census Tract 7207; Cook County; Illinois,87188.0
17031730100,Census Tract 7301; Cook County; Illinois,70000.0
17031730201,Census Tract 7302.01; Cook County; Illinois,39734.0
17031730202,Census Tract 7302.02; Cook County; Illinois,79824.0
17031730300,Census Tract 7303; Cook County; Illinois,63333.0
17031730400,Census Tract 7304; Cook County; Illinois,82642.0
17031730500,Census Tract 7305; Cook County; Illinois,70082.0
17031730600,Census Tract 7306; Cook County; Illinois,72583.0
17031730700,Census Tract 7307; Cook County; Illinois,54167.0
17031740100,Census Tract 7401; Cook County; Illinois,107500.0
17031740200,Census Tract 7402; Cook County; Illinois,129207.0
17031740300,Census Tract 7403; Cook County; Illinois,118717.0
17031740400,Census Tract 7404; Cook County; Illinois,89250.0
17031750100,Census Tract 7501; Cook County; Illinois,54443.0
17031750200,Census Tract 7502; Cook County; Illinois,87273.0
17031750300,Census Tract 7503; Cook County; Illinois,102689.0
17031750400,Census Tract 7504; Cook County; Illinois,113088.0
17031750500,Census Tract 7505; Cook County; Illinois,62500.0
17031750600,Census Tract 7506; Cook County; Illinois,45682.0
17031760801,Census Tract 7608.01; Cook County; Illinois,78618.0
17031760802,Census Tract 7608.02; Cook County; Illinois,92069.0
17031760803,Census Tract 7608.03; Cook County; Illinois,80625.0
17031770201,Census Tract 7702.01; Cook County; Illinois,90726.0
17031770202,Census Tract 7702.02; Cook County; Illinois,90096.0
17031770300,Census Tract 7703; Cook County; Illinois,76782.0
17031770400,Census Tract 7704; Cook County; Illinois,85745.0
17031770500,Census Tract 7705; Cook County; Illinois,75096.0
17031770601,Census Tract 7706.01; Cook County; Illinois,85491.0
17031770602,Census Tract 7706.02; Cook County; Illinois,85089.0
17031770700,Census Tract 7707; Cook County; Illinois,77821.0
17031770800,Census Tract 7708; Cook County; Illinois,88079.0
17031770901,Census Tract 7709.01; Cook County; Illinois,87996.0
17031770902,Census Tract 7709.02; Cook County; Illinois,77656.0
17031800100,Census Tract 8001; Cook County; Illinois,249167.0
17031800200,Census Tract 8002; Cook County; Illinois,248893.0
17031800800,Census Tract 8008; Cook County; Illinois,121111.0
17031800900,Census Tract 8009; Cook County; Illinois,145208.0
17031801000,Census Tract 8010; Cook County; Illinois,163542.0
17031801100,Census Tract 8011; Cook County; Illinois,235511.0
17031801200,Census Tract 8012; Cook County; Illinois,203750.0
17031801300,Census Tract 8013; Cook County; Illinois,190313.0
17031801400,Census Tract 8014; Cook County; Illinois,169318.0
17031801500,Census Tract 8015; Cook County; Illinois,154083.0
17031801601,Census Tract 8016.01; Cook County; Illinois,105313.0
17031801603,Census Tract 8016.03; Cook County; Illinois,79200.0
17031801605,Census Tract 8016.05; Cook County; Illinois,142500.0
17031801606,Census Tract 8016.06; Cook County; Illinois,151776.0
17031801607,Census Tract 8016.07; Cook County; Illinois,155714.0
17031801608,Census Tract 8016.08; Cook County; Illinois,145417.0
17031801701,Census Tract 8017.01; Cook County; Illinois,237695.0
17031801702,Census Tract 8017.02; Cook County; Illinois,177394.0
17031801800,Census Tract 8018; Cook County; Illinois,179485.0
17031801901,Census Tract 8019.01; Cook County; Illinois,99345.0
17031801902,Census Tract 8019.02; Cook County; Illinois,203646.0
17031802002,Census Tract 8020.02; Cook County; Illinois,133152.0
17031802003,Census Tract 8020.03; Cook County; Illinois,175288.0
17031802004,Census Tract 8020.04; Cook County; Illinois,47134.0
17031802100,Census Tract 8021; Cook County; Illinois,180739.0
17031802200,Census Tract 8022; Cook County; Illinois,177813.0
17031802300,Census Tract 8023; Cook County; Illinois,111071.0
17031802402,Census Tract 8024.02; Cook County; Illinois,78942.0
17031802403,Census Tract 8024.03; Cook County; Illinois,87525.0
17031802404,Census Tract 8024.04; Cook County; Illinois,81371.0
17031802503,Census Tract 8025.03; Cook County; Illinois,106076.0
17031802504,Census Tract 8025.04; Cook County; Illinois,100313.0
17031802505,Census Tract 8025.05; Cook County; Illinois,79886.0
17031802506,Census Tract 8025.06; Cook County; Illinois,83056.0
17031802605,Census Tract 8026.05; Cook County; Illinois,119375.0
17031802607,Census Tract 8026.07; Cook County; Illinois,120750.0
17031802608,Census Tract 8026.08; Cook County; Illinois,90778.0
17031802609,Census Tract 8026.09; Cook County; Illinois,68608.0
17031802610,Census Tract 8026.10; Cook County; Illinois,143500.0
17031802701,Census Tract 8027.01; Cook County; Illinois,160658.0
17031802702,Census Tract 8027.02; Cook County; Illinois,94656.0
17031802801,Census Tract 8028.01; Cook County; Illinois,138750.0
17031802802,Census Tract 8028.02; Cook County; Illinois,118068.0
17031802900,Census Tract 8029; Cook County; Illinois,179773.0
17031803005,Census Tract 8030.05; Cook County; Illinois,133083.0
17031803007,Census Tract 8030.07; Cook County; Illinois,91553.0
17031803008,Census Tract 8030.08; Cook County; Illinois,173309.0
17031803010,Census Tract 8030.10; Cook County; Illinois,119125.0
17031803012,Census Tract 8030.12; Cook County; Illinois,85865.0
17031803013,Census Tract 8030.13; Cook County; Illinois,104564.0
17031803014,Census Tract 8030.14; Cook County; Illinois,83030.0
17031803015,Census Tract 8030.15; Cook County; Illinois,108030.0
17031803016,Census Tract 8030.16; Cook County; Illinois,133150.0
17031803017,Census Tract 8030.17; Cook County; Illinois,108724.0
17031803100,Census Tract 8031; Cook County; Illinois,170089.0
17031803200,Census Tract 8032; Cook County; Illinois,100422.0
17031803300,Census Tract 8033; Cook County; Illinois,96587.0
17031803400,Census Tract 8034; Cook County; Illinois,134260.0
17031803500,Census Tract 8035; Cook County; Illinois,131763.0
17031803603,Census Tract 8036.03; Cook County; Illinois,174383.0
17031803604,Census Tract 8036.04; Cook County; Illinois,87422.0
17031803605,Census Tract 8036.05; Cook County; Illinois,111063.0
17031803607,Census Tract 8036.07; Cook County; Illinois,125818.0
17031803608,Census Tract 8036.08; Cook County; Illinois,108394.0
17031803611,Census Tract 8036.11; Cook County; Illinois,63639.0
17031803612,Census Tract 8036.12; Cook County; Illinois,72603.0
17031803613,Census Tract 8036.13; Cook County; Illinois,64055.0
17031803614,Census Tract 8036.14; Cook County; Illinois,63448.0
17031803615,Census Tract 8036.15; Cook County; Illinois,107941.0
17031803616,Census Tract 8036.16; Cook County; Illinois,90347.0
17031803701,Census Tract 8037.01; Cook County; Illinois,85433.0
17031803702,Census Tract 8037.02; Cook County; Illinois,116569.0
17031803800,Census Tract 8038; Cook County; Illinois,133380.0
17031803901,Census Tract 8039.01; Cook County; Illinois,66466.0
17031803902,Census Tract 8039.02; Cook County; Illinois,113023.0
17031804000,Census Tract 8040; Cook County; Illinois,87196.0
17031804102,Census Tract 8041.02; Cook County; Illinois,165680.0
17031804104,Census Tract 8041.04; Cook County; Illinois,152013.0
17031804105,Census Tract 8041.05; Cook County; Illinois,153981.0
17031804106,Census Tract 8041.06; Cook County; Illinois,150132.0
17031804108,Census Tract 8041.08; Cook County; Illinois,88773.0
17031804109,Census Tract 8041.09; Cook County; Illinois,146382.0
17031804202,Census Tract 8042.02; Cook County; Illinois,183859.0
17031804203,Census Tract 8042.03; Cook County; Illinois,246477.0
17031804204,Census Tract 8042.04; Cook County; Illinois,157750.0
17031804305,Census Tract 8043.05; Cook County; Illinois,79464.0
17031804306,Census Tract 8043.06; Cook County; Illinois,105236.0
17031804308,Census Tract 8043.08; Cook County; Illinois,84244.0
17031804309,Census Tract 8043.09; Cook County; Illinois,91595.0
17031804312,Census Tract 8043.12; Cook County; Illinois,183000.0
17031804313,Census Tract 8043.13; Cook County; Illinois,130869.0
17031804314,Census Tract 8043.14; Cook County; Illinois,101635.0
17031804315,Census Tract 8043.15; Cook County; Illinois,101806.0
17031804316,Census Tract 8043.16; Cook County; Illinois,116835.0
17031804403,Census Tract 8044.03; Cook County; Illinois,87445.0
17031804404,Census Tract 8044.04; Cook County; Illinois,86546.0
17031804405,Census Tract 8044.05; Cook County; Illinois,76906.0
17031804406,Census Tract 8044.06; Cook County; Illinois,75305.0
17031804505,Census Tract 8045.05; Cook County; Illinois,94669.0
17031804506,Census Tract 8045.06; Cook County; Illinois,128170.0
17031804508,Census Tract 8045.08; Cook County; Illinois,53929.0
17031804509,Census Tract 8045.09; Cook County; Illinois,86881.0
17031804510,Census Tract 8045.10; Cook County; Illinois,75515.0
17031804511,Census Tract 8045.11; Cook County; Illinois,86964.0
17031804512,Census Tract 8045.12; Cook County; Illinois,156106.0
17031804513,Census Tract 8045.13; Cook County; Illinois,123385.0
17031804514,Census Tract 8045.14; Cook County; Illinois,115995.0
17031804603,Census Tract 8046.03; Cook County; Illinois,102414.0
17031804606,Census Tract 8046.06; Cook County; Illinois,128958.0
17031804607,Census Tract 8046.07; Cook County; Illinois,118025.0
17031804608,Census Tract 8046.08; Cook County; Illinois,118281.0
17031804609,Census Tract 8046.09; Cook County; Illinois,110392.0
17031804610,Census Tract 8046.10; Cook County; Illinois,71750.0
17031804611,Census Tract 8046.11; Cook County; Illinois,79202.0
17031804701,Census Tract 8047.01; Cook County; Illinois,72232.0
17031804705,Census Tract 8047.05; Cook County; Illinois,80702.0
17031804706,Census Tract 8047.06; Cook County; Illinois,125956.0
17031804709,Census Tract 8047.09; Cook County; Illinois,100710.0
17031804710,Census Tract 8047.10; Cook County; Illinois,109375.0
17031804711,Census Tract 8047.11; Cook County; Illinois,85376.0
17031804712,Census Tract 8047.12; Cook County; Illinois,103750.0
17031804713,Census Tract 8047.13; Cook County; Illinois,75625.0
17031804714,Census Tract 8047.14; Cook County; Illinois,102210.0
17031804715,Census Tract 8047.15; Cook County; Illinois,73864.0
17031804716,Census Tract 8047.16; Cook County; Illinois,106713.0
17031804803,Census Tract 8048.03; Cook County; Illinois,104844.0
17031804804,Census Tract 8048.04; Cook County; Illinois,83083.0
17031804805,Census Tract 8048.05; Cook County; Illinois,112460.0
17031804806,Census Tract 8048.06; Cook County; Illinois,93533.0
17031804807,Census Tract 8048.07; Cook County; Illinois,107517.0
17031804808,Census Tract 8048.08; Cook County; Illinois,147500.0
17031804809,Census Tract 8048.09; Cook County; Illinois,118194.0
17031804810,Census Tract 8048.10; Cook County; Illinois,97788.0
17031804901,Census Tract 8049.01; Cook County; Illinois,115909.0
17031804902,Census Tract 8049.02; Cook County; Illinois,131714.0
17031805001,Census Tract 8050.01; Cook County; Illinois,142609.0
17031805002,Census Tract 8050.02; Cook County; Illinois,75246.0
17031805105,Census Tract 8051.05; Cook County; Illinois,84474.0
17031805106,Census Tract 8051.06; Cook County; Illinois,89009.0
17031805107,Census Tract 8051.07; Cook County; Illinois,76313.0
17031805108,Census Tract 8051.08; Cook County; Illinois,79481.0
17031805109,Census Tract 8051.09; Cook County; Illinois,101585.0
17031805110,Census Tract 8051.10; Cook County; Illinois,107253.0
17031805111,Census Tract 8051.11; Cook County; Illinois,55449.0
17031805112,Census Tract 8051.12; Cook County; Illinois,104188.0
17031805201,Census Tract 8052.01; Cook County; Illinois,125321.0
17031805202,Census Tract 8052.02; Cook County; Illinois,101953.0
17031805301,Census Tract 8053.01; Cook County; Illinois,137614.0
17031805302,Census Tract 8053.02; Cook County; Illinois,112352.0
17031805401,Census Tract 8054.01; Cook County; Illinois,133616.0
17031805402,Census Tract 8054.02; Cook County; Illinois,99184.0
17031805501,Census Tract 8055.01; Cook County; Illinois,115733.0
17031805502,Census Tract 8055.02; Cook County; Illinois,162358.0
17031805600,Census Tract 8056; Cook County; Illinois,190714.0
17031805701,Census Tract 8057.01; Cook County; Illinois,215891.0
17031805702,Census Tract 8057.02; Cook County; Illinois,135417.0
17031805801,Census Tract 8058.01; Cook County; Illinois,115341.0
17031805802,Census Tract 8058.02; Cook County; Illinois,119592.0
17031805901,Census Tract 8059.01; Cook County; Illinois,93167.0
17031805902,Census Tract 8059.02; Cook County; Illinois,139531.0
17031806001,Census Tract 8060.01; Cook County; Illinois,66165.0
17031806002,Census Tract 8060.02; Cook County; Illinois,64450.0
17031806004,Census Tract 8060.04; Cook County; Illinois,64681.0
17031806006,Census Tract 8060.06; Cook County; Illinois,61658.0
17031806102,Census Tract 8061.02; Cook County; Illinois,103212.0
17031806103,Census Tract 8061.03; Cook County; Illinois,111450.0
17031806104,Census Tract 8061.04; Cook County; Illinois,49435.0
17031806201,Census Tract 8062.01; Cook County; Illinois,70343.0
17031806202,Census Tract 8062.02; Cook County; Illinois,77544.0
17031806300,Census Tract 8063; Cook County; Illinois,96415.0
17031806400,Census Tract 8064; Cook County; Illinois,126250.0
17031806501,Census Tract 8065.01; Cook County; Illinois,89881.0
17031806502,Census Tract 8065.02; Cook County; Illinois,87449.0
17031806600,Census Tract 8066; Cook County; Illinois,122801.0
17031806700,Census Tract 8067; Cook County; Illinois,124803.0
17031806801,Census Tract 8068.01; Cook County; Illinois,78280.0
17031806802,Census Tract 8068.02; Cook County; Illinois,121202.0
17031806900,Census Tract 8069; Cook County; Illinois,79674.0
17031807000,Census Tract 8070; Cook County; Illinois,49007.0
17031807100,Census Tract 8071; Cook County; Illinois,166853.0
17031807200,Census Tract 8072; Cook County; Illinois,130783.0
17031807300,Census Tract 8073; Cook County; Illinois,85777.0
17031807400,Census Tract 8074; Cook County; Illinois,88558.0
17031807500,Census Tract 8075; Cook County; Illinois,151490.0
17031807600,Census Tract 8076; Cook County; Illinois,116004.0
17031807700,Census Tract 8077; Cook County; Illinois,60671.0
17031807800,Census Tract 8078; Cook County; Illinois,147679.0
17031807900,Census Tract 8079; Cook County; Illinois,109866.0
17031808001,Census Tract 8080.01; Cook County; Illinois,109250.0
17031808002,Census Tract 8080.02; Cook County; Illinois,109519.0
